"item1"	"item2"	"correlation"
"35700"	"felesleges"	"soha"	0.13938988094438
"35701"	"mihály"	"soha"	0.119126379803764
"35702"	"húsz"	"soha"	0.140726072148143
"35703"	"spacey"	"soha"	0.100059023627937
"35704"	"személyes"	"semmilyen"	0.122140643820352
"35705"	"vesz"	"semmilyen"	0.139121324778257
"35706"	"rész"	"semmilyen"	0.183363938919999
"35707"	"rég"	"semmilyen"	0.102508638400069
"35708"	"használ"	"semmilyen"	0.128836034568516
"35709"	"szó"	"semmilyen"	0.153994278971761
"35710"	"projekt"	"semmilyen"	0.152988561363284
"35711"	"cég"	"semmilyen"	0.127565935417449
"35712"	"olaf"	"semmilyen"	0.152545027450822
"35713"	"egymás"	"semmilyen"	0.109762004355509
"35714"	"elios"	"semmilyen"	0.149388597956793
"35715"	"hivatkozik"	"semmilyen"	0.118420430420112
"35716"	"pályázat"	"semmilyen"	0.122157247748677
"35717"	"zrt"	"semmilyen"	0.206578780302983
"35718"	"évi"	"semmilyen"	0.119335803712507
"35719"	"megjelent"	"semmilyen"	0.117250242143753
"35720"	"teljesítmény"	"semmilyen"	0.10499312174545
"35721"	"megállapítás"	"semmilyen"	0.115640464240348
"35722"	"körülmény"	"semmilyen"	0.129388524262687
"35723"	"cáfol"	"semmilyen"	0.114836791453149
"35724"	"tájékozódik"	"semmilyen"	0.161948529345546
"35725"	"társaság"	"semmilyen"	0.146234316877405
"35726"	"teljesít"	"semmilyen"	0.11249713505301
"35727"	"megjelenik"	"semmilyen"	0.118770227579905
"35728"	"termék"	"semmilyen"	0.15741258980511
"35729"	"kérés"	"semmilyen"	0.145056452003491
"35730"	"fenntart"	"semmilyen"	0.144669033533915
"35731"	"bármelyik"	"semmilyen"	0.109508296846322
"35732"	"tényleges"	"semmilyen"	0.131274402473466
"35733"	"egyben"	"semmilyen"	0.114697050212039
"35734"	"igazán"	"semmilyen"	0.107813204842868
"35735"	"szociális"	"semmilyen"	0.1935890352893
"35736"	"munkás"	"semmilyen"	0.195021331859131
"35737"	"von"	"semmilyen"	0.103585812152136
"35738"	"nyelv"	"semmilyen"	0.10158134979019
"35739"	"kövér"	"semmilyen"	0.110430931819513
"35740"	"kék"	"semmilyen"	0.13414954013443
"35741"	"névmás"	"semmilyen"	0.17141931852336
"35742"	"szabályozás"	"semmilyen"	0.170759126935503
"35743"	"vezetés"	"körülmény"	0.125303552338717
"35744"	"eddigi"	"körülmény"	0.105792359253384
"35745"	"bevándorló"	"körülmény"	0.111805594557908
"35746"	"étterem"	"körülmény"	0.163099504871503
"35747"	"óra"	"körülmény"	0.108870321909372
"35748"	"oly"	"körülmény"	0.141272037230009
"35749"	"durva"	"körülmény"	0.106987586652563
"35750"	"vád"	"körülmény"	0.102878438685316
"35751"	"egyetemi"	"körülmény"	0.102948759485358
"35752"	"egyetem"	"körülmény"	0.239749495348263
"35753"	"mérték"	"körülmény"	0.132319510341271
"35754"	"végig"	"körülmény"	0.136500878401289
"35755"	"verseny"	"körülmény"	0.144711323584117
"35756"	"kiváló"	"körülmény"	0.123682932098551
"35757"	"élvez"	"körülmény"	0.109851926523805
"35758"	"messze"	"körülmény"	0.101256072532663
"35759"	"semmilyen"	"körülmény"	0.129388524262687
"35760"	"üzleti"	"körülmény"	0.237847398065023
"35761"	"törvény"	"körülmény"	0.126623792108503
"35762"	"modell"	"körülmény"	0.118782287445719
"35763"	"demokratikus"	"körülmény"	0.140575238601474
"35764"	"egyértelmu"	"körülmény"	0.129483138666279
"35765"	"magyarázat"	"körülmény"	0.14152131195868
"35766"	"nézve"	"körülmény"	0.194663975064262
"35767"	"szabadság"	"körülmény"	0.155123445118665
"35768"	"valószínuleg"	"körülmény"	0.114957797136992
"35769"	"márpedig"	"körülmény"	0.100621492639051
"35770"	"vádlott"	"körülmény"	0.117341658709162
"35771"	"szolgál"	"körülmény"	0.102077572724952
"35772"	"illegális"	"körülmény"	0.113166243017333
"35773"	"usa"	"körülmény"	0.175786735748678
"35774"	"jogos"	"körülmény"	0.130048850292239
"35775"	"fenntartás"	"körülmény"	0.158153163305683
"35776"	"oktatási"	"körülmény"	0.172291582863152
"35777"	"képtelen"	"körülmény"	0.169690270318144
"35778"	"ceu"	"körülmény"	0.260774194158594
"35779"	"függetlenség"	"körülmény"	0.116498639985822
"35780"	"engedély"	"körülmény"	0.116154331169244
"35781"	"szándék"	"cáfol"	0.100619388883126
"35782"	"forrás"	"cáfol"	0.154604411222663
"35783"	"orbán"	"cáfol"	0.113427341177879
"35784"	"viktor"	"cáfol"	0.119574269981962
"35785"	"talál"	"cáfol"	0.11836199228595
"35786"	"kérdés"	"cáfol"	0.13065671667255
"35787"	"vona"	"cáfol"	0.107523593600985
"35788"	"allah"	"cáfol"	0.147083506695097
"35789"	"érintett"	"cáfol"	0.196169740768917
"35790"	"közlemény"	"cáfol"	0.11277416841212
"35791"	"fogalmaz"	"cáfol"	0.142876287749309
"35792"	"testület"	"cáfol"	0.195650558325349
"35793"	"orizet"	"cáfol"	0.184984799731954
"35794"	"hangsúlyoz"	"cáfol"	0.151618478175512
"35795"	"ír"	"cáfol"	0.153146511220812
"35796"	"miniszterelnök"	"cáfol"	0.1158876950967
"35797"	"töröl"	"cáfol"	0.122485702881457
"35798"	"beszél"	"cáfol"	0.106435125646196
"35799"	"lászló"	"cáfol"	0.121749597798712
"35800"	"tárgyal"	"cáfol"	0.13965529068093
"35801"	"ugyanakkor"	"cáfol"	0.209992757609257
"35802"	"semmilyen"	"cáfol"	0.114836791453149
"35803"	"minimum"	"cáfol"	0.140594235884752
"35804"	"állítás"	"cáfol"	0.225833123832321
"35805"	"konkrét"	"cáfol"	0.125266827892455
"35806"	"információ"	"cáfol"	0.110539663640202
"35807"	"péntek"	"cáfol"	0.136494488702527
"35808"	"tavasz"	"cáfol"	0.146267651333374
"35809"	"illeto"	"cáfol"	0.209612601731279
"35810"	"eredeti"	"cáfol"	0.120049665312631
"35811"	"amennyiben"	"cáfol"	0.150792990866382
"35812"	"kezel"	"cáfol"	0.136261487747381
"35813"	"ügyvéd"	"cáfol"	0.239839506311886
"35814"	"nevezett"	"cáfol"	0.104941463893657
"35815"	"javaslat"	"cáfol"	0.137013793821034
"35816"	"visszaélés"	"cáfol"	0.111106198110581
"35817"	"times"	"cáfol"	0.105910704573955
"35818"	"bejegyzés"	"cáfol"	0.111520613475009
"35819"	"lehetséges"	"cáfol"	0.133779537344554
"35820"	"kérdoív"	"cáfol"	0.127119991802963
"35821"	"adás"	"cáfol"	0.105138782134282
"35822"	"ügyészség"	"cáfol"	0.174650066222078
"35823"	"államfo"	"cáfol"	0.104959270532346
"35824"	"aktuális"	"cáfol"	0.113586254829846
"35825"	"megkérdez"	"cáfol"	0.162522852017014
"35826"	"említett"	"cáfol"	0.125324280909694
"35827"	"kerényi"	"cáfol"	0.111451107999917
"35828"	"kövér"	"cáfol"	0.33585429862983
"35829"	"elnökség"	"cáfol"	0.177743930748142
"35830"	"köztársasági"	"cáfol"	0.184465679729598
"35831"	"ildikó"	"cáfol"	0.192814077933897
"35832"	"kék"	"cáfol"	0.37165557142952
"35833"	"áder"	"cáfol"	0.22072778966126
"35834"	"vasárnapi"	"cáfol"	0.28327484704868
"35835"	"gondol"	"képzel"	0.116172725484379
"35836"	"annyira"	"képzel"	0.116017532540928
"35837"	"szól"	"képzel"	0.113421581287516
"35838"	"bizony"	"képzel"	0.198897104502565
"35839"	"tole"	"képzel"	0.122012296793873
"35840"	"nyilván"	"képzel"	0.12805743678869
"35841"	"poszt"	"képzel"	0.133570278535736
"35842"	"szánt"	"képzel"	0.115914387188727
"35843"	"hiába"	"képzel"	0.135185861541935
"35844"	"komment"	"képzel"	0.11117192380409
"35845"	"távol"	"képzel"	0.109627287677822
"35846"	"okos"	"képzel"	0.148508468658064
"35847"	"ruha"	"képzel"	0.109834609156011
"35848"	"sosem"	"képzel"	0.143657452724241
"35849"	"elképzel"	"képzel"	0.181018517258944
"35850"	"stílus"	"képzel"	0.115180474746935
"35851"	"szempont"	"képzel"	0.137782051086328
"35852"	"benedek"	"képzel"	0.19965388711818
"35853"	"gondolkodó"	"képzel"	0.171063581378283
"35854"	"korvin"	"képzel"	0.152099178214797
"35855"	"orvosi"	"függetlenül"	0.103622363331579
"35856"	"fizet"	"függetlenül"	0.103364200546546
"35857"	"szakmai"	"függetlenül"	0.127230042844742
"35858"	"személy"	"függetlenül"	0.144924942731902
"35859"	"muködik"	"függetlenül"	0.146482402412232
"35860"	"szolgáltatás"	"függetlenül"	0.186310816188515
"35861"	"szoba"	"függetlenül"	0.102500296150014
"35862"	"emellett"	"függetlenül"	0.145351383786412
"35863"	"megfelelo"	"függetlenül"	0.105877341825396
"35864"	"intézmény"	"függetlenül"	0.112534354400125
"35865"	"szigorú"	"függetlenül"	0.147652201840885
"35866"	"erdélyi"	"függetlenül"	0.118385347256561
"35867"	"értékrend"	"függetlenül"	0.168982977354204
"35868"	"viselkedik"	"függetlenül"	0.103882547136513
"35869"	"new"	"függetlenül"	0.104371526758178
"35870"	"york"	"függetlenül"	0.116398505096169
"35871"	"eloírás"	"függetlenül"	0.138250064881187
"35872"	"magyarság"	"függetlenül"	0.109806723248356
"35873"	"kifejezés"	"függetlenül"	0.156688824871767
"35874"	"utal"	"függetlenül"	0.111319601502419
"35875"	"muzulmán"	"függetlenül"	0.123271318140158
"35876"	"parászka"	"függetlenül"	0.159429682716884
"35877"	"fizetés"	"függetlenül"	0.126208830019287
"35878"	"köztársasági"	"függetlenül"	0.123677401421027
"35879"	"templom"	"érv"	0.144992702006304
"35880"	"mond"	"érv"	0.146532215374755
"35881"	"bevándorlás"	"érv"	0.112003016271166
"35882"	"rendezvény"	"érv"	0.277465559038225
"35883"	"vita"	"érv"	0.139370663846
"35884"	"elé"	"érv"	0.122653361095948
"35885"	"tiltakozás"	"érv"	0.160262375512484
"35886"	"használ"	"érv"	0.147217914216225
"35887"	"katolikus"	"érv"	0.203760676613597
"35888"	"tudós"	"érv"	0.14661956907753
"35889"	"miközben"	"érv"	0.101388174089112
"35890"	"vállal"	"érv"	0.113400904969746
"35891"	"képes"	"érv"	0.122204388957991
"35892"	"hamis"	"érv"	0.109227191241682
"35893"	"mellé"	"érv"	0.103423819740651
"35894"	"atya"	"érv"	0.148344047509158
"35895"	"mindössze"	"érv"	0.112593132703513
"35896"	"abortusz"	"érv"	0.323824564889641
"35897"	"szabad"	"érv"	0.114122775257654
"35898"	"küzd"	"érv"	0.218076562142648
"35899"	"püspök"	"érv"	0.178853247570835
"35900"	"hit"	"érv"	0.117996980025561
"35901"	"eloadás"	"érv"	0.238304758527415
"35902"	"illegális"	"érv"	0.109418850383411
"35903"	"névmás"	"érv"	0.147712147431269
"35904"	"szabályozás"	"érv"	0.147374237094507
"35905"	"bonino"	"érv"	0.353602603276083
"35906"	"san"	"érv"	0.12472675740793
"35907"	"orbán"	"képest"	0.135869315317843
"35908"	"vezetés"	"képest"	0.12541299773855
"35909"	"ér"	"képest"	0.153915066615092
"35910"	"elmúlt"	"képest"	0.161095494847564
"35911"	"botka"	"képest"	0.464327763185944
"35912"	"együtt"	"képest"	0.193636237204095
"35913"	"továbbra"	"képest"	0.24955562946669
"35914"	"január"	"képest"	0.331333543673129
"35915"	"mszp"	"képest"	0.227806841987279
"35916"	"fidesz"	"képest"	0.322448896659266
"35917"	"áll"	"képest"	0.221004186872496
"35918"	"különbség"	"képest"	0.222385821072247
"35919"	"megáll"	"képest"	0.124361935158443
"35920"	"lmp"	"képest"	0.294279912849629
"35921"	"dk"	"képest"	0.268864091150868
"35922"	"tudós"	"képest"	0.135307928332771
"35923"	"jobbik"	"képest"	0.234294816612309
"35924"	"miközben"	"képest"	0.102608958991422
"35925"	"százalék"	"képest"	0.390580895550807
"35926"	"hónap"	"képest"	0.407002269673997
"35927"	"kezd"	"képest"	0.111087612098737
"35928"	"támogató"	"képest"	0.120617320508941
"35929"	"párt"	"képest"	0.250774495335085
"35930"	"április"	"képest"	0.194859194825554
"35931"	"csökken"	"képest"	0.279588095465094
"35932"	"eredmény"	"képest"	0.196322625641297
"35933"	"múlt"	"képest"	0.143474272260404
"35934"	"friss"	"képest"	0.132881873574864
"35935"	"elozo"	"képest"	0.196387146860985
"35936"	"változás"	"képest"	0.16875373497377
"35937"	"változik"	"képest"	0.151081782249306
"35938"	"kör"	"képest"	0.247812446325275
"35939"	"kutatás"	"képest"	0.24714464737623
"35940"	"vezet"	"képest"	0.192044848084469
"35941"	"támogatottság"	"képest"	0.384021153514939
"35942"	"népszeruség"	"képest"	0.47752728773998
"35943"	"párbeszéd"	"képest"	0.144935343869331
"35944"	"momentum"	"képest"	0.242296942112341
"35945"	"intézet"	"képest"	0.172174135261338
"35946"	"alacsony"	"képest"	0.107452930535422
"35947"	"cím"	"képest"	0.102560750356417
"35948"	"mér"	"képest"	0.197995116130379
"35949"	"kormánypárt"	"képest"	0.151737346049286
"35950"	"ezúttal"	"képest"	0.187725731550977
"35951"	"pont"	"képest"	0.28254358011019
"35952"	"koalíció"	"képest"	0.15354416610507
"35953"	"jegyez"	"képest"	0.123773217342096
"35954"	"pontos"	"képest"	0.239073766767751
"35955"	"választó"	"képest"	0.181049889327628
"35956"	"arány"	"képest"	0.259357379554973
"35957"	"tábor"	"képest"	0.258882576578136
"35958"	"aktív"	"képest"	0.214711037371339
"35959"	"népesség"	"képest"	0.308379420351725
"35960"	"befolyásol"	"képest"	0.201352809748484
"35961"	"vidék"	"képest"	0.100550886320841
"35962"	"megítélés"	"képest"	0.160054177567195
"35963"	"hatás"	"képest"	0.116320432564802
"35964"	"közvélemény"	"képest"	0.14376171402625
"35965"	"egyesület"	"képest"	0.116320277565245
"35966"	"hazudozik"	"képest"	0.114015078454491
"35967"	"szavazó"	"képest"	0.282854108901
"35968"	"miképpen"	"képest"	0.105156147225112
"35969"	"tüntetés"	"képest"	0.187604434440587
"35970"	"növekedés"	"képest"	0.247827033072028
"35971"	"felnott"	"képest"	0.133121015654165
"35972"	"pártválasztó"	"képest"	0.268472609456241
"35973"	"európa"	"nyilatkozat"	0.177518489200188
"35974"	"bevándorlás"	"nyilatkozat"	0.173238747963192
"35975"	"nemrégiben"	"nyilatkozat"	0.105909299416271
"35976"	"közöl"	"nyilatkozat"	0.153083836052275
"35977"	"olaszország"	"nyilatkozat"	0.180458720185192
"35978"	"bevándorló"	"nyilatkozat"	0.116730861341524
"35979"	"szolidaritás"	"nyilatkozat"	0.117803392206528
"35980"	"vád"	"nyilatkozat"	0.100539075060684
"35981"	"igaz"	"nyilatkozat"	0.109595650954587
"35982"	"budapesti"	"nyilatkozat"	0.105957418597344
"35983"	"miklós"	"nyilatkozat"	0.168774443576471
"35984"	"közös"	"nyilatkozat"	0.152057822203298
"35985"	"hivatkozik"	"nyilatkozat"	0.114765810180598
"35986"	"gábor"	"nyilatkozat"	0.129282621236587
"35987"	"jelen"	"nyilatkozat"	0.118989103404488
"35988"	"nemzeti"	"nyilatkozat"	0.106217106495333
"35989"	"szövetség"	"nyilatkozat"	0.105666557495263
"35990"	"többé"	"nyilatkozat"	0.13876142355101
"35991"	"tartó"	"nyilatkozat"	0.119514231525557
"35992"	"rámutat"	"nyilatkozat"	0.108200416825608
"35993"	"amennyiben"	"nyilatkozat"	0.114321384435013
"35994"	"öröm"	"nyilatkozat"	0.10542773352033
"35995"	"tett"	"nyilatkozat"	0.133394095329332
"35996"	"kossuth"	"nyilatkozat"	0.11065486475843
"35997"	"fenyegetés"	"nyilatkozat"	0.158753719533926
"35998"	"felhív"	"nyilatkozat"	0.196405197004769
"35999"	"kijelentés"	"nyilatkozat"	0.190331275777565
"36000"	"konfliktus"	"nyilatkozat"	0.157026422889729
"36001"	"külügyminisztérium"	"nyilatkozat"	0.14516137403814
"36002"	"fenyeget"	"nyilatkozat"	0.141719779061213
"36003"	"felszólít"	"nyilatkozat"	0.23563524971872
"36004"	"bírál"	"nyilatkozat"	0.14620157529565
"36005"	"kerényi"	"nyilatkozat"	0.224800666495905
"36006"	"kalmár"	"nyilatkozat"	0.221587880602079
"36007"	"elod"	"nyilatkozat"	0.106723621681649
"36008"	"útvonal"	"nyilatkozat"	0.121290330967302
"36009"	"mentén"	"nyilatkozat"	0.149211953115485
"36010"	"izraeli"	"nyilatkozat"	0.129843228004582
"36011"	"veszély"	"rendszerváltás"	0.136299105962669
"36012"	"kis"	"rendszerváltás"	0.126246211572298
"36013"	"vég"	"rendszerváltás"	0.124563320471618
"36014"	"magyar"	"rendszerváltás"	0.132155603893161
"36015"	"indokol"	"rendszerváltás"	0.129093780632367
"36016"	"balliberális"	"rendszerváltás"	0.340077602735534
"36017"	"vezetés"	"rendszerváltás"	0.102599287562901
"36018"	"hivatkozva"	"rendszerváltás"	0.117083671846839
"36019"	"sokáig"	"rendszerváltás"	0.112210638219734
"36020"	"baloldali"	"rendszerváltás"	0.196944322314968
"36021"	"követo"	"rendszerváltás"	0.186455308400904
"36022"	"lap"	"rendszerváltás"	0.44040078973872
"36023"	"kommunista"	"rendszerváltás"	0.105903678990951
"36024"	"jobboldali"	"rendszerváltás"	0.249215449401051
"36025"	"számít"	"rendszerváltás"	0.126693783768835
"36026"	"szocialista"	"rendszerváltás"	0.271053458883358
"36027"	"megszunik"	"rendszerváltás"	0.130866384497404
"36028"	"nyomás"	"rendszerváltás"	0.214683009483388
"36029"	"hatalom"	"rendszerváltás"	0.116779953885776
"36030"	"szám"	"rendszerváltás"	0.142849964956364
"36031"	"idoszak"	"rendszerváltás"	0.174538005631696
"36032"	"heti"	"rendszerváltás"	0.469327463767637
"36033"	"vezette"	"rendszerváltás"	0.119966459330364
"36034"	"magyarország"	"rendszerváltás"	0.131751307388603
"36035"	"újság"	"rendszerváltás"	0.440205362510276
"36036"	"tök"	"rendszerváltás"	0.145044292025347
"36037"	"sikeres"	"rendszerváltás"	0.111049786218815
"36038"	"sajtó"	"rendszerváltás"	0.132956492635972
"36039"	"hirtelen"	"rendszerváltás"	0.136017153747156
"36040"	"százalékos"	"rendszerváltás"	0.168695268733122
"36041"	"es"	"rendszerváltás"	0.145631558650078
"36042"	"szdsz"	"rendszerváltás"	0.265176968955321
"36043"	"december"	"rendszerváltás"	0.180834120817912
"36044"	"egyaránt"	"rendszerváltás"	0.148027936200188
"36045"	"megyei"	"rendszerváltás"	0.280556542807899
"36046"	"os"	"rendszerváltás"	0.137442661678838
"36047"	"jegyez"	"rendszerváltás"	0.120494407181131
"36048"	"adósság"	"rendszerváltás"	0.138168546917834
"36049"	"alapítvány"	"rendszerváltás"	0.178533351669149
"36050"	"valahogy"	"rendszerváltás"	0.130042180204924
"36051"	"médium"	"rendszerváltás"	0.116115149033805
"36052"	"szunik"	"rendszerváltás"	0.602724591906189
"36053"	"szakasz"	"rendszerváltás"	0.137471128165867
"36054"	"sándor"	"rendszerváltás"	0.107817975352587
"36055"	"kivétel"	"rendszerváltás"	0.11933621766184
"36056"	"disznó"	"rendszerváltás"	0.127086486253002
"36057"	"pesti"	"rendszerváltás"	0.270911079081384
"36058"	"kel"	"rendszerváltás"	0.136204390535993
"36059"	"szabad"	"rendszerváltás"	0.106467962339542
"36060"	"augusztus"	"rendszerváltás"	0.101851478191229
"36061"	"utáni"	"rendszerváltás"	0.233769444265127
"36062"	"diktátor"	"rendszerváltás"	0.11762897164581
"36063"	"esti"	"rendszerváltás"	0.144604374346046
"36064"	"gergely"	"rendszerváltás"	0.114302217053473
"36065"	"vidék"	"rendszerváltás"	0.148058709350171
"36066"	"hirdet"	"rendszerváltás"	0.129577352856343
"36067"	"hajnal"	"rendszerváltás"	0.181598980019867
"36068"	"rádió"	"rendszerváltás"	0.108466430298548
"36069"	"ócska"	"rendszerváltás"	0.129577352856343
"36070"	"hírlap"	"rendszerváltás"	0.479585023278311
"36071"	"szolgál"	"rendszerváltás"	0.1038711379354
"36072"	"lét"	"rendszerváltás"	0.163895472142026
"36073"	"megjelenés"	"rendszerváltás"	0.123164432262915
"36074"	"attila"	"rendszerváltás"	0.113947085489377
"36075"	"értelmiség"	"rendszerváltás"	0.132049172392872
"36076"	"megoriz"	"rendszerváltás"	0.154969037047283
"36077"	"polgári"	"rendszerváltás"	0.125359403047708
"36078"	"kádár"	"rendszerváltás"	0.201239970571496
"36079"	"forradalmi"	"rendszerváltás"	0.110290508625787
"36080"	"köztársaság"	"rendszerváltás"	0.108362818756049
"36081"	"gdp"	"rendszerváltás"	0.149864026219782
"36082"	"demokrata"	"rendszerváltás"	0.26112054591235
"36083"	"tulajdonos"	"rendszerváltás"	0.108025700000819
"36084"	"befolyás"	"rendszerváltás"	0.134317714789141
"36085"	"árpád"	"rendszerváltás"	0.213998415690243
"36086"	"államadósság"	"rendszerváltás"	0.161569607271859
"36087"	"jelenik"	"rendszerváltás"	0.166174568215001
"36088"	"gondolkodó"	"rendszerváltás"	0.145801424304961
"36089"	"piaci"	"rendszerváltás"	0.14435374855031
"36090"	"kormányzat"	"rendszerváltás"	0.178816887040489
